node,degree centrality
"Southwest University, College of Computer and Information Science, Chongqing, China",2
"Harbin University of Science and Technology, Mechanical and Power Engineering College, China",1
"Alibaba Group, Hangzhou, China",3
"University of Kentucky, Department of Statistics, Lexington, KY, USA",2
"Southwest University, Beibei, Chongqing, China",3
"Chinese Academy of Sciences, Shenyang Institute of Automation, China",9
"Xidian University, State Key Laboratory of Integrated Services Network, Xi'an, China",2
"Chinese Academy of Sciences, Beijing Institute of Genomics, Beijing, China",2
"Harbin Engineering University, Harbin, China",4
North Carolina State University,3
"Beijing University of Posts and Telecommunications, Beijing Key Lab of Network System Architecture and Convergence, China",9
"Shanghai Jiao Tong University, Department of Computer Science & Engineering",3
"Arizona State University, School of Electrical, Computer and Energy Engineering, Tempe, AZ, USA",6
"University of Massachusetts Lowell, USA",3
"Beijing University of Posts and Telecommunications, School of Information and Communication Engineering, Beijing Key Laboratory of Network System Architecture and Convergence, China",1
"National University of Defense Technology, System Engineering College, Changsha, China",1
"Harbin Institute of Technology, School of Electronic and Information Engineering, Shenzhen, China",5
"University of Sheffield, Department of Computer Science, UK",3
"CentraleSupélec-CNRS-Université Paris-Sud, Gif-sur-Yvette, France",1
"Department of Electrical and Computer Engineering, University of Manitoba, Manitoba, Canada",2
"San Francisco State University, School of Engineering, San Francisco, CA, USA",1
"University of Southern California, Los Angeles, CA, USA",1
"Duke University, Department of Electrical and Computer Engineering",3
"Hohai University, College of Computer and Information, Array and Information Processing Laboratory, Nanjing, China",3
"Wuhan University, School of Resource and Environmental Sciences, China",4
"Qualcomm, San Diego, CA, USA",4
"University of Calgary, Department of Geomatics Engineering, Canada",5
"King's College London, UK",3
"Hangzhou Normal University, Alibaba Research Center for Complexity Sciences, China",1
"Beijing Jiaotong University, Institute of Broadband Wireless Mobile Communications, China",4
"Tsinghua University, Department of Thermal Engineering, State Key Laboratory of Power Systems, Beijing, China",1
"Shandong University, School of Control Science and Engineering, Jinan, China",6
"Sichuan Normal University, College of Fundamental Education, Chengdu, China",2
"Wuhan University of Technology, School of Computer Science and Technology, Hubei Key Laboratory of Transport Internet of Things, China",1
"Beihang University, School of Instrumentation and Opto-Electronic Engineering, Beijing, China",2
"Guangdong University of Technology, Guangdong Provincial Key Laboratory of Intelligent Decision and Cooperative Control, China",3
"Sichuan University, Mathematical College, Chengdu, China",2
"School of Computer Science and Technology, University of Chinese Academy of Sciences, China",2
"Sichuan University, School of Computer Science",3
"Australian National University, Canberra, Australia",7
"Tongji University, Shanghai, China",5
"National University of Singapore, Department of Biomedical Engineering, Singapore",2
"The University of California, Berkeley, CA, USA",1
"Mitsubishi Electric Research Laboratories, Cambridge, Massachusetts, USA",1
Google Researc,1
"Technion - Israel Institute of Technology, Department of Electrical Engineering",1
"University of Hertfordshire, Science and Technology Research Institute, School of Computer Science, UK",5
"Wuhan University of Science and Technology, MoE Key Laboratory of Metallurgical Equipment and Control Technology, China",1
"Beijing Jiaotong University, School of Electronic and Information Engineering, Institute of Broadband Wireless Mobile Communications, China",1
"Chinese University of Hong Kong, Department of Biomedical Engineering, Hong Kong",1
"Shandong University, Jinan, China",7
"Wuhan University, School of Computer Science, State Key Laboratory of Software Engineering, China",3
"University of Massachusetts Lowell, Department of Computer Science",2
"Pennsylvania State University, College of Medicine, Hershey, PA, USA",1
"Chinese University of Hong Kong, Department of Surgery, Hong Kong",1
"National University of Singapore, Department of Chemical and Biomolecular Engineering, Singapore",1
University of Central Florida,1
"Guangdong Medical College, School of Information Engineering, Dongguan, China",4
"Tsinghua University, Graduate School at Shenzhen, Shenzhen Key Laboratory of Advanced Sensor and Integrated System, China",1
"Chinese Academy of Sciences, School of Software, Beijing, China",4
"Tsinghua University, Key Laboratory of Advanced Sensor and Integrated System, Shenzhen, China",1
"Chinese Academy of Sciences, Academy of Mathematics and System Science, Beijing, China",1
"CISPA, Saarbrücken, Germany",1
"Sun Yat-sen University, School of Information Science and Technology",3
"Hangzhou Normal University, Institute of Information Economy, China",3
"Dalian University of Technology, School of Control Science and Engineering, China",2
"Tokyo Institute of Technology, Interdisciplinary Graduate School of Science and Engineering",3
"Agency for Science, Technology and Research (A*STAR), Singapore",3
"Nanyang Technological University, Wee Kim Wee School of Communication & Information, Singapore",1
"Johns Hopkins University, Galaxy Project, Baltimore, MD, USA",2
"Carnegie Mellon University, Machine Learning Department",4
"East China Normal University, School of Data Science and Engineering, Shanghai, China",3
"Macquarie University, Department of Sociology, Sydney, Australia",1
Kyoto University,1
"Singapore University of Technology and Design, Singapore",5
"EPFL, School of Computer and Communication Sciences, Lausanne, Switzerland",1
"Kunsan National University, Department of Software Convergence Engineering, Korea",2
"Worcester Polytechnic Institute, Worcester, MA, USA",7
"Singapore Management University, Living Analytics Research Centre, Singapore",3
"Virginia Commonwealth University, Richmond, VA, USA",3
"Anhui Normal University, Department of Computer Science and Technology, Wuhu, China",3
"Asia University, Taichung, Wufeng, Taiwan",1
"University of Southern Queensland, School of Agricultural, Computational and Environmental Sciences, Australia",2
"Hanoi University of Science and Technology, School of Graduate Studies, Vietnam",1
"Sejong University, South Korea",2
"VšB - Technical University of Ostrava, Ostrava-Poruba, Czech Republic",1
"Brandon University, Department of Mathematics and Computer Science, MB, Canada",1
"Southern Taiwan University of Science and Technology, Taiwan",3
"North Carolina State University,Department of Mathematics, Raleigh, NC, USA",1
"Microsoft Corporation, Bellevue, WA, USA",5
"Western University, London, ON, Canada",6
"Chinese Academy of Sciences, Institute of Information Engineering, SKLOIS, Beijing, China",2
"Xiamen University, Department of Communication Engineering, Fujian Key Laboratory of Plasma and Magnetic Resonance, China",2
"Florida Institute of Technology, Melbourne, FL, USA",1
"Yangzhou University, Department of Computer Science, China",3
"Nanjing University, State Key Lab for Novel Software Technology, China",13
"Queen's University, Kingston, Canada",5
"INRIA, Rennes, France",1
"Southeast University, Nanjing, China",9
"PLA University of Science and Technology, College of Command Information Systems, Nanjing, China",1
"North Carolina State University, Department of Mathematics, Raleigh, USA",1
"Beijing Institute of Technology, School of Computer Science, Beijing Laboratory of Intelligent Information Technology, China",6
"Shanghai Jiao Tong University, Welding Engineering Institute of Material Science and Engineering, China",1
"Department of Mathematics, Hong Kong Baptist University, Hong Kong, China",5
"University of Toronto, Donnelly Centre, Canada",1
"Newcastle University, School of Computing Science, UK",3
"University of Victoria, Canada",5
"Swansea University, UK",3
"City University of Hong Kong, Department of Mathematics",4
Mississippi State University,2
"Qingdao University, College of Computer Science and Technology, China",5
"Northeastern University, Shenyang, Liaoning, China",4
"Boston University, Department of Electrical and Computer Engineering, MA, USA",2
"Synopsys, Inc., Hillsboro, OR, USA",1
Huawei Research Lab,5
"Sichuan University, Chengdu, Sichuan, China",1
"Beijing Electro-mechanical Engineering Institute, China",2
"Air Force Engineering University, Information and Navigation College, Xian, China",1
"Mississippi State University, Department of Mathematics and Statistics, USA",1
"Tongji University, VLSI Institute, Shanghai, China",1
"Intuitive Surg. Inc., Sunnyvale, CA, USA",1
"University of Canberra, School of Information Systems and Accounting, Australia",1
"University of Newcastle, NSW, Australia",1
Monash University,7
"East China Normal University, China",1
"University of Sydney, Business School, NSW, Australia",5
"Facebook Inc., Palo Alto, CA, USA",3
"University of Twente, Enschede, Netherlands",7
"Adobe Systems, Inc., San Jose, CA, USA",2
"University of Melbourne, Department of Computing and Information Systems, Australia",2
"Queensland University of Technology, Brisbane, Australia",3
"Nanyang Technological University, School of Computer and Engineering, Singapore",3
"The University of New South Wales, School of Computer Science and Engineering, Sydney, Australia",1
"Zhejiang Gongshang University, Hangzhou, China",1
"Monash University, Department of Mathematical Sciences",1
"University of Queensland, Institute for Social Science Research, Information Technology and Electrical Engineering, Brisbane, QLD, Australia",7
"Guangzhou University, China",2
"Tianjin University of Technology, China",2
"Huazhong University of Science and Technology, School of Electric and Electronic Engineering, Wuhan, China",1
"MIT Media Lab, Cambridge, USA",2
"Edinburgh Napier University, UK",4
"Illinois Institute of Technology, Chicago, Department of Electrical and Computer Engineering",4
"Indian Institute of Technology Hyderabad, Department of Electrical Engineering, India",1
"Wilfrid Laurier University, Waterloo, Canada",2
"Syracuse University, School of Information Studies, NY, USA",4
"Gravity R&D, Budapest, Hungary",1
"University of Hagen, Germany",5
"Dalian University of Technology, Department of Computer Science and Technology, China",1
Yahoo,1
Dalhousie University,1
"Texas Tech University, Lubbock, TX, USA",2
"University of Jyväskylä, Faculty of Mathematical Information Technology, Finland",4
"Politecnico di Milano, Milan, Italy",6
"Southeast University, School of Mechanical Engineering, Vehicle Engineering Laboratory, Nanjing, China",3
"Jiangsu University of Science and Technology, China",1
"University of Illinoisat Urbana-Champaign, Computer Science Department, IL, USA",4
"Peking University, Microprocessor Research and Development Center, Beijing, China",5
"University of Aveiro, IEETA, Portugal",1
The George Washington University,1
"Chinese Academy of Sciences, Shanghai Institute of Applied Physics, China",1
"University of London, Birkbeck College, UK",2
"École Polytechnique, Paris, France",2
"Shenzhen University, College of Computer Science and Software Engineering, NHPCC/Guangdong Key Laboratory of popular HPC, China",1
"National Institute of Standards and Technology (NIST), Gaithersburg, MD, USA",2
"Ohio State University, Department of Electrical Engineering, Columbus, USA",1
"North University of China, Data Science and Technology, Taiyuan, China",4
"Auckland University of Technology, School of Engineering",2
"Fudan University, Research Center of Smart Networks and Systems, Shanghai, China",1
"Shandong Normal University, School of Mathematics and Statistics, Jinan, Chian",3
"Alibaba Group, Hangzhou, Zhejiang, China",1
"Beijing University of Posts and Telecommunications, Pattern Recognition & Intelligent Systems Lab., Beijing, China",1
"Hong Kong Polytechnic University, Department of Computing, Kowloon, Hong Kong",2
"Beihang University, School of Instrumentation Science and Optoelectronics Engineering, Beijing, China",1
"Heinrich-Hertz-Institut für Nachrichtentechnik GmbH, Berlin, Germany",5
"University of Electronic Science and Technology of China, School of Mathematical Sciences/Institute of Computational Science, Chengdu, China",1
"Guangxi University, Nanning, China",1
"State University of New York at Binghamton, NY, USA",5
"The University of Aizu, Aizu-Wakamatsu, Japan",2
"Polytechnic Institute of New York University, Department of Electrical & Computer Engineering",1
Guizhou Normal University,1
"Xi'an Research Institute of High Technology, China",1
"Tsinghua University, School of Software and TNList, Beijing, China",1
"Nokia Research Center, Beijing",1
"Blekinge Institute of Technology, Karlskrona, Sweden",1
"Nanjing University of Aeronautics and Astronautics, Research Center of Structural Health Monitoring and Prognosis, State Key Laboratory of Mechanics and Control of Mechanical Structures, China",1
"Leibniz Universität Hannover, Germany",2
"University of Ulm, Germany",4
"Nokia Shanghai Bell Co., Ltd., China",2
"City University of Hong Kong, Department of Mechanical Engineering",1
"Beijing Normal University, School of Geography, State Key Laboratory of Remote Sensing Science, China",2
"China Agricultural University, China",1
"Nanchang Institute of Technology, Jiangxi Province Key Laboratory of Water Information Cooperative Sensing and Intelligent Processing / School of Information Engineering, China",3
"Changchun University of Technology, College of Computer Science and Engineering, China",1
"Beijing University of Aeronautics and Astronautics, School of Instrumentation Science and Optoelectronics Engineering, Beijing, China",1
"Shanghai Institute of Measurement and Testing Technology, China",1
"National Institute of Information and Communications Technology (NICT), Tokyo, Japan",2
"University of Southampton, Department of Electronics and Computer Science, UK",3
"State Grid Shaanxi Electric Power Company Telematics, Xi'an, China",4
"University of Adelaide, Australia Centre for Robotic Vision, SA, Australia",4
"University of Florida, Department of Computer and Information Science and Engineering, Gainesville, FL, USA",5
"University of Auckland, Department of Mechanical Engineering, New Zealand",3
"Army Engineering University of PLA, Nanjing, China",2
"Dunhuang Academy, Conservation Institute, China",1
"Pennsylvania State University, Complex Systems Monitoring, Modeling and Control Laboratory, University Park, PA, USA",1
"University of Nottingham, UK",5
"Nanjing University of Aeronautics and Astronautics, Nanjing, China",3
"Global Energy Interconnection Research Institute North America (GEIRI), San Jose, CA, USA",2
"National University of Defense Technology, College of Electronic Science, Changsha, China",2
"Shanghai Maritime University, College of Arts and Sciences, China",4
"National Engineering Research Center for Information Technology in Agriculture, Beijing, China",2
"Harbin Institute of Technology, State Key Laboratory of Robotics and System, Harbin, China",3
"NEC Laboratories, Beijing, China",5
"Dalian Maritime University, Dalian, China",1
"Beijing University of Posts & Telecommunications, China",2
"University of Sheffield, England, UK",2
"IMPA, Rio de Janeiro, Brazil",1
"Carnegie Mellon University, Language Technologies Institute",3
"Stony Brook University, Stony Brook, NY, USA",1
"National Taiwan University of Science and Technology, Taipei, Taiwan",1
"Beihang University, Department of Computer Science and Engineering, Beijing, China",2
"Shenzhen University, China",1
"Tsinghua University, Tsinghua-Southampton Web Science Laboratory, Shenzhen, China",6
"University of Michigan, Department of Biostatistics, Ann Arbor, MI, USA",3
"Princeton University, Department of Operations Research and Financial Engineering",2
"University of Rochester, Department of Computer Science, NY, USA",3
University of Calgary,1
"Colorado School of Mines, Golden, CO, USA",3
"Tongji University, Shanghai, Deparment of Traffic Engineering",1
"University of Glasgow, UK",8
"Nara Institute of Science and Technology, Institute for Research Initiatives, Japan",5
"Purdue University, Department of Statistics",1
"Shanghai Jiao Tong University, John Hopcroft Center for Computer Science, China",3
"University of Science and Technology Liaoning. Anshan, China",1
"Nanjing University of Post & Telecommunication, School of Computer Science, Jiangsu Key Laboratory of Big Data Security & Intelligent Processing, China",1
"Harbin University of Commerce, Harbin, China",1
"University of Colorado, Boulder, CO, USA",3
"Beijing University of Chemical Technology, College of Information Science and Technology, China",2
"Beijing Normal University, State Key Laboratory of Cognitive Neuroscience and Learning, China",4
"Zhejiang University, State Key Laboratory of CAD&CG, China",2
"Xidian University, School of Software and Institute of Software Engineering, Xi'an, China",1
"University of British Columbia, School of Engineering, Kelowna, Canada",1
"Xidian University, School of Electro-Mechanical Engineering, Key Laboratory of Electronic Equipment Structure Design, Xi'an, China",1
"University of British Columbia Okanagan, School of Engineering, Kelowna, BC, Canada",1
"RMIT University, School of Computer Science and IT, Melbourne, VIC, Australia",1
"RMIT University, Melbourne, School of Science (Computer Science), VIC, Australia",1
"Hong Kong Polytechnic University, Department of Mechanical Engineering, Hong Kong",1
"Cardiff University, Cardiff Business School, UK",8
"University of Liège, Belgium",1
"Shenzhen University, Shenzhen, China",1
"Hubei Normal University, China",1
"University of Electronic Science and Technology of China, Key Laboratory for Neuroinformation of Ministry of Education, Chengdu, China",2
"Hebei University of Science and Technology, School of Information Science and Technology, Shijiazhuang, China",1
"Georgia Institute of Technology, School of Mechanical Engineering, Atlanta, GA, USA",4
"NTIS Center, Korea Institute of Science and Technology Information, Daejeon, Korea",1
"Capital One, NY, USA",1
"Arizona State University, Department of Industrial Engineering, Tempe, AZ, USA",1
University of Vienna,1
"University of Southern California, Los Angeles, Institute for Robotics and Intelligence Systems",1
"University of Southern California, CA, USA",2
"Mount Holyoke College, South Hadley, USA",1
"Department of Industrial Engineering, Arizona State University",1
IBM India Research Lab,1
"Alibaba Group, Bellevue, WA, USA",4
"Belgrade University, Yugoslavia",1
"General Electrics Global Research Center, San Ramon, CA, USA",1
"Carnegie Mellon University, Heinz College / Institute for Software Research, Pittsburgh, PA, USA",3
"Beijing University of Technology, College of Computer Science, China",2
"Huawei Technologies Co. Ltd., Beijing, China",5
"Tsinghua University, Department of Automation, School of Information Science and Engineering, Beijing, China",2
West Virginia University,1
"Ohio State University, Department of Computer Science and Engineering, Columbus, OH, USA",3
"Dalian University of Technology, School of Mathematical Sciences, China",4
"KTH Royal Institute of Technology, School of Information and Communication Technology, Stockholm, Sweden",5
"University of North Carolina at Greensboro, Department of Computer Science, NC, USA",1
"University of Michigan, Department of Electrical Engineering and Computer Science, Ann Arbor, MI, USA",5
"University of Toronto, Department of Electrical and Computer Engineering",3
"University of Surrey, Computing Department, School of Engineering and Physical Sciences, Guildford, UK",2
"Donghua University, College of Information Sciences and Technology, Shanghai, China",1
"State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China",1
"Microsoft Corporation, Redmond, WA, USA",7
"Duke Kunshan University, Data Science Research Center, China",3
"Beijing University of Technology, China",8
"Tsinghua University, Department of Electronic Engineering/Graduate School at Shenzhen, China",3
"Shandong University, Geotechnical & Structural Engineering Research Center, Jinan, China",1
"University of California Irvine, Henry Samueli School of Engineering, CA, USA",1
"Shandong Normal University, Jinan, China",1
"Nanjing University of Posts and Telecommunications (NJUPT), China",1
"University of Luxembourg, Interdisciplinary Centre for Security, Reliability and Trust",3
"Xi'an Jiaotong University, School of Electrical Engineering, State Key Laboratory of Electrical Insulation and Power Equipment, China",1
"Virginia Tech, Bradley Department of Electrical and Computer Engineering, Blacksburg, VA, USA",2
"Nanyang Technological University, School of Computer Engineering, Centre for Multimedia and Network Technology, Singapore",3
"Wuhan University, Chinese Antarctic Center of Surveying and Mapping, Wuhan, China",1
"Tencent AI Laboratory, Shenzhen, China",4
"Yeungnam University, Department of Electrical Engineering, Gyongsan, South Korea",2
"University of Electronic Science and Technology of China, School of Management and Economy, Chengdu, China",1
"University of Electronic Science and Technology of China, School of Computer Science and Engineering",1
"Harbin Engineering University, College of Computer Science and Technology, China",1
"Southern University of Science and Technology (SUSTech), Department Computer Science and Engineering, Shenzhen, China",2
"Nanjing University, School of Management and Engineering, China",1
"Wuhan University, State Key Lab of Information Engineering in Surveying, Mapping and Remote Sensing, China",1
"Emory University, School of Medicine, Atlanta, GA, USA",6
"Nanjing University of Aeronautics and Astronautics, College of Mechanical and Electrical Engineering, China",3
"China Three Gorges University, Yichang, China",1
"Shanghai Jiao Tong University, Department of Automation, China",2
"Ordnance Engineering College, Hebei, China",1
"Shandong University, Key Laboratory of Cryptologic Technology and Information Security, China",1
"Facebook Research, Menlo Park, CA, USA",6
"Penn State University, USA",2
"Nanjing University of Posts and Telecommunications, College of Telecommunications and Information Engineering, Nanjing, China",1
"Sichuan Normal University, College of Computer Science, China",2
"National University of Defense Technology, Changsha City, China",1
"Xidian University, Key Laboratory of Radar Signal Processing, Xi'an, China",3
"Hong Kong Polytechnic University, Logistics and Maritime Studies, Hong Kong",2
"Wuhan University, Computer School, State Key Lab of Software Engineering, China",3
"Virginia Tech, Department of Electrical and Computer Engineering, Blacksburg, VA, USA",1
"University of Lincoln, School of Computer Science, UK",4
"Temple University, Department of Computer and Information Sciences",1
"Nanjing Normal University, School of Electric and Automation Engineering, Nanjing, China",1
"Peking University, Institute of Microelectronics, National Key Laboratory of Science and Technology on Micro/Nano Fabrication, Beijing, China",2
"Liaoning Normal University, School of Mathematics, Dalian, China",2
"University of Science and Technology Beijing, China",4
ZTE R&D Center Xi'an,1
"Shanghai Jiao Tong University, Shanghai Key Lab. of Intelligent Sensing and Recognition, China",1
"University of São Paulo, Institute of Mathematics and Computer Science, SP, Brazil",7
"Huazhong University of Science and Technology, School of Management, China",4
"The Institute of North Electronic Equipment, Beijing, China",1
"Chinese Academy of Sciences, Shanghai Astronomical Observatory, Shanghai, China",1
"University of California at Los Angeles, Laboratory of Neuro Imaging, CA, USA",4
Qufu Normal University,1
"Huawei Technologies Pte Ltd, Singapore",1
"Beihang University, School of Transportation Science and Engineering, Beijing, China",1
"Beihang University, School of Electronics and Information Engineering / Hefei Innovation Research Institute, Beijing, China",1
"Beihang University, School of Electronic Information Engineering, Laboratory of Information and Network Security, Beijing, China",1
"Wuhan University, State Key Laboratory of Software Engineering, China",2
"Universität Karlsruhe, Germany",6
"University of Delaware, Newark, USA",4
"Wandoujia Lab, Beijing, China",2
"University of Manchester, School of Computer Science, UK",1
"University of the Aegean, Samos, Greece",1
"Wuhan University, China",3
"Northern Illinois University, Department of Electrical Engineering, DeKalb, IL, USA",1
"University of Waterloo, Ontario, Canada",4
"China University of Petroleum, Beijing, China",2
"TU Delft, The Netherlands",3
"Shanghai Jiao Tong University, Institute of Robotics, China",1
Delft University of Technology,3
"Samsung Research Center, Beijing",2
"Peking University, Earth and Space Sciences, Beijing, China",4
"Chengdu University of Information Technology, School of Computer Science, China",1
"University of Electronic Science and Technology of China, School of Aeronautics and Astronautics, Chengdu",4
"Harbin Institute of Technology, School of Managment, China",1
"Shengyang Institute of Automation, Chinese Academy of Sciences, Shengyang, China",1
"University of Technology of Compiègne, France",2
"Chinese University of Hong Kong, Department of Finance, Hong Kong",1
"The Open University of Hong Kong, School of Business and Administration",1
"École Polytechnique de Montréal, Department of Computer Engineering, Canada",2
"Jilin University, School of Computer Science and Technology, Changchun, China",3
"Free University of Amsterdam, Netherlands",4
"University of Potsdam, Germany",1
"Zhejiang University, Institute of Cyber-Systems and Control",1
"Radboud University Nijmegen, Netherlands",2
"University of Oslo, Norway",2
"Rensselaer Polytechnic Institute, Troy, USA",5
"Guangzhou University, Department of Mathematics, China",1
"South China University of Technology, School of Computer Science and Engineering, Guangzhou, China",1
"Hangzhou Dianzi University, School of Automation, China",5
"Beijing University of Technology, International WIC Institute, China",3
"Delft University of Technology, Delft, GA, The Netherlands",1
"Hong Kong Baptist University, Department of Computer Science",1
"Lehigh University, Department of Computer Science and Engineering, Bethlehem, PA, USA",1
"Korea University, Department of Computer Science and Engineering, Seoul, South Korea",1
"Pinterest, San Francisco, CA, USA",4
"Kyung Hee University, Department of Industrial and Management Systems Engineering, Korea",1
"United Nations DPKO, Chad",1
"Pontifical Catholic University of Rio Grande do Sul, PUCRS, Brazil",1
"Lawrence Berkeley National Laboratory, CA, USA",1
"Beihang University, State Key Lab of Virtual Reality Technology and Systems, Beijing, China",2
"Iron Mountain, Boston, MA, USA",1
"Chinese Academy of Sciences (CAS), Institute of Information Engineering, State Key Laboratory of Information Security, Beijing, China",2
"Henan University of Science and Technology, Information Engineering College, Luoyang, China",3
"Chengdu University of Information Technology, CN",2
"University of Copenhagen, Denmark",2
"Wikimedia Foundation, San Francisco, CA, California",1
"University of New Mexico, Albuquerque, USA",2
"Chinese University of Hong Kong, Department of Information Engineering, China",3
"Peking University, State Key Laboratory of Advanced Optical Communication Systems and Networks, Beijing, China",3
"University of Hull, School of Engineering and Computer Science, UK",3
TU Delft,1
"University of Nottingham, United Kingdom",1
"Zhejiang University, College of Electrical Engineering, Hangzhou, China",4
"Clausthal University of Technology, Germany",2
"Peking University, Institute of Microelectronics, Beijing, China",4
"Guangzhou University, School of Computer Science, China",1
"Ocean University of China, Qingdao, China",5
"University of Washington, Department of Earth and Space Sciences, Seattle, WA, USA",1
"North China University of Science and Technology, Key Laboratory of Engineering Calculation, Tangshan, China",1
"University of Zurich, Switzerland",6
"Ohio State University, Department of Civil, Environmental and Geodetic Engineering, Columbus, OH, USA",1
"Federal University of Santa Catarina, Brazil",1
"Huazhong University of Science and Technology, School of Electronics Information and Communications, Wuhan National Laboratory for Optoelectronics, China",3
"Shandong University of Science and Technology, Qingdao, China",1
"Yale University School of Medicine, Department of Psychiatry, New Haven, CT, USA",1
"Coventry University, Faculty of Engineering and Computing, UK",2
"NEC Labs China, Beijing, China",2
"Broadcom, Matawan, NJ, USA",2
"Beihang University, School of Economics",1
"School of Economics and Management, Beihang University, Beijing, China",1
"Delft University of Technology, Faculty of Technology, Policy and Management, The Netherlands",1
"Chinese Academy of Sciences, Key Laboratory of Mental Health, Institute of Psychology, Beijing, China",2
"Sichuan University, Business School, Chengdu, China",3
"Xidian University, School of Microelectronics, Shaanxi Key Lab. of Integrated Circuits and Systems, Xi'an, China",1
"Beijing Jiaotong University, Beijing Engineering Research Center of High-Speed Railway Broadband Mobile Communications, China",1
"QuFu Normal University, Rizhao, Shandong, China",3
"Tsinghua University, Graduate School at Shenzhen, China",4
"Aalto University, Department of Automation and Systems Technology, Finland",4
"Nankai University, Tianjin, China",1
"Old Dominion University, Norfolk, VA, USA",1
"University of Science and Technology Beijing, Donlinks School of Economics and Management, China",2
Samsung,3
"Northwestern Polytechnical University, School of Marine Science and technology, Xi'an, China",3
"Chongqing Jiaotong University, College of Civil Engineering, Chongqing, China",1
"Shenyang Aerospace University, School of Computer Science, China",1
"Western Sydney University, School of Computing, Engineering and Mathematics, NSW, Australia",1
"Beihang University, Department of Mathematics and LMIB, Beijing, China",6
"TU Kaiserslautern, Germany",1
"China Agricultural University, College of Plant Protection, Beijing, China",1
"University of Maryland, Department of Computer Information Systems, Baltimore, USA",1
"A*STAR, Bioinformatics Institute, Singapore",3
"University of Electronic Science and Technology of China, Institute of Fundamental and Frontier Science, Chengdu, China",4
"Huazhong Agricultural University, School of Engineering, Wuhan, China",1
"Consejo Superior de Investigaciones Cientificas, Instituto Cajal, Madrid, Spain",1
"Beijing University of Posts and Telecommunications, MoE, Key Laboratory of Universal Wireless Communications, China",4
"University of Colorado Denver, Department of Mathematical and Statistical Sciences",1
"Chinese Academy of Sciences, Institute of Health Sciences, Shanghai, China",1
"University of Bradford, UK",5
"Tianjin University, Tianjin, China",3
"Chinese Academy of Sciences, Institute of Information Engineering, Beijing Key Laboratory of IOT Information Security, China",1
"George Washington University, Genomics and Precision Medicine, Washington, DC, USA",1
"Syracuse University, College of Engineering and Computer Science, NY, USA",3
"University of Alberta, Department of Medicine",1
"University College Dublin, Ireland",5
"Tsinghua University, TNList / RIIT, Beijing, China",6
Anhui University,1
"Shanghai Jiao Tong University, Computer Science and Engineering Department, China",2
"Sichuan University, College of Electronics And Information Engineering, Chengdu, China",1
"University of Science and Technology of China, Suzhou, Jiangsu, China",1
"Chinese Academy of Sciences, Academy of Opto-Electronics, Key Laboratory of Quantitative Remote Sensing Information Technology, Beijing, China",2
"University of Science and Technology of China, School of Mathematical Sciences, Hefei, China",2
"Baidu, China",3
University of Massachusetts,1
"Dalian University of Technology, Department of Electronic Information and Electrical Engineering, China",1
"Tsinghua University, Department of Hydraulic Engineering, State Key Laboratory of Hydrosciene and Engineering, Beijing, China",1
"University of Waterloo, Department of Combinatorics and Optimization, ON, Canada",6
"University of Technology Sydney, School of Electrical and Data Engineering, Australia",2
"Leiden University, Lorentz Institute for Theoretical Physics, Leiden, Netherlands",1
"Southern Medical University, Department of Pathology, Guangzhou, China",3
"University of New South Wales, School of Computer Science and Engineering, Kensington, Australia",1
"Intel China Research Center, Beijing, China",6
"National University of Defense Technology, Department of Communication Engineering, Changsha, Hunan, China",1
"Utah State University, Department of Mathematics and Statistics, Logan, UT, USA",1
"Department of Biomedical Engineering, Shanghai Jiao Tong University",1
"National Institute of Metrology, Electromagnetism Division, Beijing, China",3
"Aalborg University, Department of Energy Technology, Denmark",2
"Mitsubishi Electric ITE, Telecommunication Laboratory, Rennes - France",1
University of Missouri-Columbia,1
"Southeast University, National ASIC System Engineering Research Center, Nanjing, China",1
"Department of Information Systems, National University of Singapore, Singapore",3
"Curtin University, Department of Electrical and Computer Engineering, Perth, Australia",1
"Beihang University, Fert Beijing Research Institute, BDBC, Beijing, China",1
"Stony Brook University, Department of Mechanical Engineering, NY, USA",2
"University of Utah, Department of Biomedical Informatics",1
"Fudan University, School of Computer Science / Shanghai Key Laboratory of Data Science, China",1
"Northwest University, School of Information Science and Technology, Xi'an, China",5
"Anhui University, School of Computer Science and Technology, Hefei, China",9
"Beijing Normal University, State Key Laboratory of Earth Surface Processes and Resource Ecology, China",3
"Wuhan University, School of Electrical Engineering, China",2
"Xiangtan University, Hunan Key Laboratory for Computation and Simulation in Science and Engineering, School of Mathematics and Computational Science, China",2
"University of Washington, School of STEM, Computing and Software Systems Division, Bothell, WA, USA",1
"China Telecom, Technology Innovation Center, Beijing, China",1
"University of Massachusetts at Lowell, Manning School of Business, MA, USA",4
"CSIRO DATA61, Marsfield, NSW, Australia",4
"Northwest Normal University, College of Computer Science and Engineering, Lanzhou, China",1
"Beijing University of Posts and Telecommunications, MoE Key Laboratory of Universal Wireless Communications, China",2
"National University of Defense Technology, School of Electronic Science, Changsha, China",3
"University of Oregon, Eugene, USA",4
"Fudan University, Department of Electronic Engineering, Research Center of Smart Networks and Systems, Shanghai, China",1
"University of Montréal, QC, Canada",3
"Marvell Semiconductor Inc., Santa Clara, CA, USA",2
"University of Western Ontario, London, ON, Canada",8
