node,degree centrality
Kiyoto Takabayashi,1
Masahiro Terabe,1
Alexandre Termier,1
Takuya Wada,1
Takashi Washio,2
Katsutoshi Yada,1
Naoyuki Yamada,1
Yuki Yamagishi,1
Takahira Yamaguchi,1
Katsuyuki Yamazaki,1
Hideto Yokoi,2
Kenichi Yoshida,1
Tetsuya Yoshida,1
Alok Aggarwal,1
Gagan Aggarwal,1
Donald Aingworth,1
Arvind Arasu,2
Sanjeev Arora,1
David Arthur,1
Brian Babcock,2
Shivnath Babu,3
Bahman Bahmani,1
Sergey Brin,1
Moses Charikar,2
Chandra Chekuri,1
Edith Cohen,1
Mayur Datar,2
Mihaela Enachescu,1
Tomás Feder,2
Paul W. Finn,1
Shinji Fujiwara,1
Vignesh Ganapathy,1
Prasanna Ganesan,2
Venkatesh Ganti,3
Martin Gavrilov,1
Ashish Goel,1
Michael H. Goldwasser,1
Sudipto Guha,3
Dan Halperin,1
Waqar Hasan,1
Pavol Hell,1
Monika Henzinger,1
Piotr Indyk,1
Keith Ito,2
Anil Kamath,1
David R. Karger,1
Richard M. Karp,1
Lydia E. Kavraki,1
Sanjeev Khanna,1
Sulamita Klein,1
Donald E. Knuth,1
Aleksandra Korolova,1
Jean-Claude Latombe,1
Steven M. LaValle,1
Carsten Lund,1
Gurmeet Singh Manku,1
Aranyak Mehta,1
Adam Meyerson,1
Kamesh Munagala,3
Shubha U. Nabar,2
Assaf Naor,1
Joseph Naor,2
Moni Naor,1
B. Natarajan,1
Svetlozar Nestorov,1
Itaru Nishizawa,2
Liadan O'Callaghan,1
Krishna V. Palem,1
Rina Panigrahy,2
Steven J. Phillips,1
Boris G. Pittel,1
Arvind Raghunathan,1
G. D. S. Ramkumar,1
Huzur Saran,1
Baruch Schieber,3
Aneesh Sharma,1
Craig Silverstein,1
Paul G. Spirakis,1
Utkarsh Srivastava,3
Clifford Stein,2
Carlos S. Subi,1
Madhu Sudan,1
Mario Szegedy,1
Dilys Thomas,2
Eric Torng,1
Shalom Tsur,2
Rohit Varma,2
Sergei Vassilvitskii,1
Umesh V. Vazirani,1
Suresh Venkatasubramanian,2
Randall H. Wilson,1
Ying Xu 0002,1
Andrew Chi-Chih Yao,1
An Zhu,1
Tobias Ahlbrecht,1
Malte Aschermann,1
Udo Bartlang,1
Bernhard Bauer,1
Michael Berger 0001,1
Jeffrey M. Bradshaw,1
Sophie Dennisen,1
Jürgen Dix,1
Jelena Fiosina,1
Maksims Fiosins,1
Klaus Fischer 0001,1
Bernd Freisleben,1
Thomas Friese,1
Christoph Gerdes,1
Paolo Giorgini,2
Jana Görmer,1
Yutao Guo,1
Michaela Huhn,1
Stefan Kehl,1
Matthias Klusch,1
Michael Köster,1
Apostolos Kotsialos,1
Philipp Kraus,1
Norbert Kuhn,1
Gerald Kunzmann,1
Steffen Lamparter,1
Thomas Leo McCluskey,1
Sebastian Mechs,1
Manfred Meyer,1
Heinz Jürgen Müller,1
James Odell,1
Lin Padgham,1
David C. Parkes,2
Simon Parsons,2
Jörn Peschke,1
Paolo Petta,1
Markus Pischel,1
Stephan Roser,1
Martin Schneider 0007,1
René Schumann,1
Sînziana-Maria Sebe,1
Fabian Stäber,1
Patrick D. Stiefel,1
Huaglory Tianfield,2
Daniel Veit,1
Gerd Wagner 0001,1
Christof Weinhardt,1
Steven Berson,1
Rosa M. L. R. Carmo,1
Luiz R. de Carvalho,1
Giuliano Casale,2
Paul C. Castro,2
Alvin Chen,1
William C. Cheng,1
Morganna C. Diniz,1
Milos D. Ercegovac,1
John D. Farrara,1
Giuliana Franceschinis,1
H. Richard Gail,1
Leana Golubchik,2
Xiangyu Ju,1
Alex Kapelnikov,1
Leonard Kleinrock,1
Marc Kriguer,1
Cheng-Jia Lai,1
Rosa Maria Meri Leão,1
T. Y. Cliff Leung,2
Du Li,2
Brian Livezey,1
Ivo Locher,1
Carlos R. Mechoso,1
Edmond Mesrobian,1
Hisashi Nakamura,1
Kenneth W. Ng,1
Silvia Nittel,3
Cherri M. Pancake,1
Sung I. Park,1
Cynthia A. Patterson,1
Gerald J. Popek,1
Miodrag Potkonjak,1
Mark La Rouche,1
Jose Renato Santos,1
Giuseppe Serazzi,2
Eddie C. Shek,1
Chung-Dak Shum,1
Mani B. Srivastava,2
Paul E. Stolorz,1
Zhenghao Wang,2
Wai-Man R. Wong,1
Yuguang Wu,1
Spencer Yuen,1
Limin Zhou,1
Sarita V. Adve,1
Pooja Agarwal,1
Bikash Agarwalla,1
Shameem Ahmed,1
Thiru Annaswamy,1
Ahsan Arefin,1
Nora Ayanian,1
Ruzena Bajcsy,1
Sujoy Basu,1
Tony Bernardin,1
Dick C. A. Bulterman,1
Roy H. Campbell,1
Renato F. G. Cerqueira,1
Michael Chan,1
Siting Chang,1
Chien-Nan (Shannon) Chen,1
Danyang Chen,1
Kai Chen 0003,1
Shigang Chen,3
William Conner,1
Jon Crowcroft,1
Yi Cui,1
György Dán,1
Jana Diesner,2
Suhas N. Diggavi,1
Jana Dittmann,1
Quang Do,1
Ann W. Drobnis,1
Tarek Elgamal,1
Debessay Fesehaye,1
Markus Fidler,1
Stephen Fischer,1
Deepak Ganesan,1
Zhen-guo Gao,1
Zhenhuan Gao,1
Hongpeng Guo,1
Indranil Gupta,1
Gregory D. Hager,1
Dongjing He,1
Wenbo He,2
Christopher K. Hess,1
Cheng-Hsin Hsu,1
Zixia Huang,1
Aadhar Jain,1
Won Jong Jeon,1
Susmit Jha,1
Haiming Jin,1
Jingwen Jin,1
Douglas L. Jones,1
William Kalter,1
Mahsa Kamali,1
Rini T. Kaushik,1
Himanshu Khurana,1
E-yong Kim,1
Kihun Kim,1
Fabio Kon,1
Steven Konstanty,1
Robin Kravets,1
Oliver Kreylos,1
Raj Kumar,1
Gregorij Kurillo,1
Whay Chiou Lee,1
Tancrède Lepoint,1
Baochun Li,3
Hongyang Li,1
Jin Liang,1
Tianyuan Liu,1
Edgar J. Lobaton,1
Daniel P. Lopresti,1
Dragos-Anton Manolescu,1
Benjamin M. Marlin,1
Ketan Mayer-Patel,1
Kenton McHenry,1
Katherine Mezur,1
Elizabeth D. Mynatt,1
Muhammad Naveed 0001,1
Hoang Viet Nguyen,1
Phuong Nguyen,1
Todd Nicholson,1
David M. Nicol,1
Chui Sian Ong,1
Kunsoo Park,1
Kyung-Joon Park,1
Shwetak N. Patel,1
Thomas Plagemann,2
Thadpong Pongthawornkamol,2
B. Prabhakaran,1
Lintian Qiao,1
Suraj Raghuraman,1
Ragunathan Rajkumar,1
Kannan Ramchandran,1
Wenyu Ren,1
Jennifer Rexford,1
Björn Richerzhagen,1
Raoul Rivas,2
Manuel Román,1
Stephen Russell 0001,1
Atul Sandur,1
Pete Sauer,1
Sergio D. Servetto,1
Sanjit A. Seshia,1
Fei Sha,1
Samarth H. Shah,1
Yuval Shavitt,1
Renata M. Sheppard,1
Shu Shi,1
Malcolm Slaney,1
Jonathan M. Smith,1
Timothy Spila,1
Ralf Steinmetz,1
Gaurav S. Sukhatme,1
Rehana Tabassum,1
Paulo Tabuada,1
Vanish Talwar,2
Morihiko Tamai,1
Yuan Tian 0002,1
Suleyman Uludag,1
Nitin H. Vaidya,1
Vinay A. Vaishampayan,1
Ramanarayan Vasudevan,1
Venugopal V. Veeravalli,1
Karthik Venkatraman,1
Guijun Wang,2
Huiqiang Wang,1
Jun Wang 0011,1
Qiyan Wang,1
Petra Wohlmacher,1
Helen V. Wright,1
Wanmin Wu,1
Lisa Wymore,1
Pengye Xia,1
Li Xiao 0003,1
Zhisheng Yan,1
Zhenyu Yang,1
Timothy M. Yardley,1
Keiichi Yasumoto,1
Bin Yu,3
Tuo Yu,1
HongJiang Zhang,12
Benjamin G. Zorn,1
Jing Dai,2
Chitra Dorai,1
Thomas Erickson,1
Alexander Haubold,2
Feng Kang,1
Younghun Kim,1
Igor Kozintsev,1
Ming Li 0009,1
Jelena Tesic,3
Roy Wang,1
Behnoush Abdollahi,1
Artur Abdullin,1
Mohammad Alshammari,1
Mahsa Badami,1
Antonio Badia,1
Jaafar Ben-Abdallah,1
Juan C. Caicedo,1
Cesar Cardona,1
Jeff Cerwinske,1
Nigel G. F. Cooper,1
Dipankar Dasgupta,1
Nurcan Durak,1
Hichem Frigui,1
Jonatan Gómez,1
Fabio A. González,1
Suchandra Goswami,1
Basheer Hawwash,1
Ehsan Hosseini-Asl,5
Mohamed Jemni,1
James M. Keller,1
Sami Khenissi,1
Mohamed Koutheaïr Khribi,1
Elizabeth León-Guzmán,1
Michael Losavio,1
Gopi Chand Nutakki,1
Mrudula Pavuluri,1
Carlos Rojas,1
Elizabeth Romero,1
Esin Saka,1
W. Scott Sanders,1
Sofiane Sellah,1
Patrick Shafto,1
Maha Soliman,1
Wenlong Sun,1
Robert Wyatt,1
Leyla Zhuhadar,1
Jacek M. Zurada,1
Ashraf Aboulnaga,2
Adel Ardalan,1
Ahmed Ayad,1
Akanksha Baid,1
Jeffrey R. Ballard,1
Siddharth Barman,1
Jennifer L. Beckmann,1
Philip Bohannon,2
Michael L. Brodie,1
Josef Burger,1
Paul Suganthan G. C.,1
Jin-Yi Cai,1
Pei Cao,1
Venkatesan T. Chakaravarthy,2
Kamalika Chaudhuri,2
Fei Chen 0002,3
Jianjun Chen 0001,2
Lingjiao Chen,1
Yueh-Hsuan Chiang,1
Eric Chu,1
Sanjib Das,1
Rohit Deep,1
Pedro DeRose,2
Prasad Deshpande,2
Leonidas Galanis,1
Byron J. Gao,5
Chaitanya Gokhale,1
Ramsey W. Haddad,1
Nancy E. Hall,1
Yeye He,1
Gerald Held,1
Jiansheng Huang,2
Tochukwu Iwuchukwu,1
Jaewoo Kang,3
Chander Kant,1
Raghav Kaushik,2
Ameet Kini,1
Pradap Konda,1
Paraschos Koutris,1
Ganesh Krishnan,1
Arun Kumar 0001,1
Willis Lang,1
Fengan Li,1
Han Li,1
Jiexing Li,2
Yunrui Li,1
Rimma V. Nehme,1
Fatemah Panahi,1
Jignesh M. Patel,2
James S. Plank,1
Shishir Prasad,1
Ian Rae,1
Vijay Raghavendra,1
Karthikeyan Ramasamy,1
Christine F. Reilly,1
Eric Robinson,1
Donovan A. Schneider,1
S. Seshadri,2
Srinath Shankar,1
Jayavel Shanmugasundaram,2
Ambuj Shatdal,1
Warren Shen,2
Amit Shukla,1
Harneet Singh,1
Bruhathi Sundarmurthy,1
Feng Tian,1
Khai Q. Tran,1
Manolis M. Tsangaris,1
Kristin Tufte,2
Shivakumar Venkataraman,1
Stratis Viglas,1
Yuan Wang,2
Janet L. Wiener,2
Xi Wu 0001,1
Jie-Bing Yu,1
Chen Zeng,1
Haojun Zhang,2
Yihong Zhao,1
Fabian Abel,1
Qazi Asim Ijaz Ahmad,1
Patrick Aichroth,1
Heidrun Allert,1
Mohammad Alrifai,1
Ismail Sengör Altingövde,2
Avishek Anand,1
Wolf-Tilo Balke,1
Markus Banagl,1
Peter Baumgartner 0001,1
Kerstin Bischoff,1
Piero A. Bonatti,1
Paolo Bouquet,1
Alessandro Bozzon,1
Paul De Bra,2
Jan Brase,1
Ingo Brunkhorst,1
James P. Callan,1
Tran Van Canh,1
André Luiz da Costa Carvalho,1
Sergiu Chelaru,1
Ling Chen 0002,1
Sergey Chernov 0001,1
Paul-Alexandru Chirita,1
Juri Luca De Coi,1
Stefania Costache 0001,1
Alexandra I. Cristea,1
Vincenzo Croce,1
Carlos Viegas Damásio,1
Stefan Debald,1
Stefan Decker,1
Gianluca Demartini,1
Elena Demidova,1
Kerstin Denecke,1
Fan Deng,1
Hadhami Dhraief,1
Stefan Dietze,1
Lucas Drumond,1
Pavlos Fafalios,1
Peter Fankhauser,1
Zeon Trevor Fernando,1
Besnik Fetahu,1
Claudiu S. Firan,1
Marco Fisichella,1
Piero Fraternali,1
Gerhard Friedrich,1
Peter Fröhlich 0001,1
Norbert Fuhr,1
Giovanni Fulantelli,1
Ulrich Furbach,1
Ujwal Gadiraju,1
Johann Gamper,2
Julien Gaugaz,1
Rita Gavriloaie,1
Mihai Georgescu,1
Georg Gottlob,1
Christian Heinze,1
Maurice Hendrix,1
Nicola Henze,1
Eelco Herder,1
Helge Holzmann,1
Stratos Idreos,1
Ekaterini Ioannou,1
Tereza Iofciu,1
Nils Jensen,1
Rishita Kalyani,1
Nattiya Kanhabua,1
Vaibhav Kasturia,1
Ricardo Kawase,1
Philipp Kemkes,1
Alfons Kemper,1
Tomaz Klobucar,1
Christian Kohlschütter,1
Manolis Koubarakis,1
László Kovács,1
Ralf Krestel,1
Matthias Kriesell,1
Simon Kwoczek,1
Franz Lackinger,1
Cyril Laurier,1
Alexander Löser,1
Ivana Marenzi,1
Katja Markert,1
Sergio Di Martino,1
Maristella Matera,1
Antonino Mazzeo,1
Bhaskar Mehta,1
Zoltán Miklós 0001,1
Enrico Minack,1
Edleno Silva de Moura,1
Ambjörn Naeve,1
Gustaf Neumann,1
Thi-Huyen Nguyen,1
Tu Ngoc Nguyen,1
Claudia Niederée,1
Francesco Saverio Nucci,1
Bernardo Pereira Nunes,1
Irina Oelze,1
Stephan Olbrich,1
Daniel Olmedilla,1
Claudia Orellana-Rodriguez,1
Raluca Paiu,1
George Papadakis 0001,1
Odysseas Papapetrou,1
José San Pedro,1
Luís Moniz Pereira,1
Monika Pfau-Wagenbauer,1
Dang Duc Pham,1
Michel Plu,1
Changtao Qu,1
Felipe Reis,1
Johannes Retti,1
Christoph Richter,1
Thomas Risse 0001,1
Richard Rogers,1
Sara Romano,1
Joaquín Salvachúa,1
Michael Schäfer,1
Mario T. Schlosser,1
Lars Schmidt-Thieme,1
Christoph Schmitz 0001,1
Oana Scurtu,1
Kent E. Seamons,2
Pavel Serdyukov,1
Wolf Siberski,1
Patrick Siehndel,1
Stefan Siersdorfer,1
Bernd Simon,1
Jaspreet Singh,2
Michael Sintek,1
Steffen Staab,1
Rodolfo Stecher,1
Friedrich Steimann,1
Avare Stewart,1
Davide Taibi,1
Julien Tane,1
Uwe Thaden,1
Sascha Tönnies,1
Nam Khanh Tran,1
Tuan Tran 0002,1
Edward Velasco,1
Khoi Duy Vo,1
Christian Wiesner,1
Boris Wolf,1
Martin Wolpers,1
Luyan Xu,1
Gideon Zenz,1
Sergej Zerr,1
Charles C. Zhang,1
Xiaofei Zhu,1
Brian M. Cerny,1
Carlo Contaldi,1
Peter Csaszar,1
John F. Dillenburg,1
Peng Fan,1
James G. Haran,1
Xin Li 0012,1
Abolfazl (Kouros) Mohammadian,1
Rajan R. Rajbhandari,1
Anestis A. Toptsis,2
György Turán,1
Fatemeh Vafaee,1
Chad A. Williams,1
Zhuli Xie,1
Zeyar Aung,1
Vladimir B. Bajic,1
Alberto Caprara,1
Dacheng Chen,1
Jin Chen,2
Eng-Yeow Cheu,1
Wei-Khing For,1
Jonathan Goh,1
Siu Cheung Hui,1
Jesper Jansson,1
Baihong Jin,1
Jung-jae Kim,1
Giuseppe Lancia,1
Mong-Li Lee,2
Anh Tuan Luu,1
Wee Siong Ng,1
Kameshwar Poolla,1
Hiok Chai Quek,2
Alberto L. Sangiovanni-Vincentelli,1
Kelvin Sim,2
Seshadhri Srinivasan,1
Wing-Kin Sung,1
Vincent Yan Fu Tan,1
Suisheng Tang,1
Hugo Willy,1
Zhuo Zhang 0001,1
Hock Hee Ang,1
Huynh Ngoc Anh,1
Kanishka Ariyapala,1
Vivek Balachandran,1
Eranga Bandara,1
Ramadhana Bramandia,1
Amitabha Das,1
Devanshu Dhyani,1
Hoang Giang Do,1
Sabu Emmanuel,2
Hui Fang 0002,3
Vivekanand Gopalkrishnan,1
Sharath Chandra Guntuku,2
Shukai Li,1
Fang Liu 0009,1
Ying Liu 0007,1
Wen Feng Lu,1
Jenn-Bing Ong,1
Divya Rao,1
Vasily Sidorov,1
Bin Song,2
Duc H. Tran,1
Lin Wang,5
Yew-Kwong Woon,1
Wei Zha,1
Lizi Zhang,1
Wei Zhang 0082,1
Huafei Zhu,1
Kasun De Zoysa,1
David Abramson,1
Johnson I. Agbinya,1
Blair Bethwaite,1
Dieu Tien Bui,1
Xuan-Nam Bui,1
Chien-Chung Chan,1
Shannon Chan,1
Minh Ngoc Dinh,1
Marlon Dumas,2
Colin Enticott,1
Stephen Firth,1
Slavisa Garic,1
Ian Harper,1
Matthew Henderson,1
Arthur H. M. ter Hofstede,3
Girish Kumar,1
Martin Lackmann,1
Bernard C. Levy,1
Kathy J. Liszka,1
Fabrizio Maria Maggi,1
Ngoc-Luan Mai,1
Hossein Moayedi,1
Lucas Ngoo,1
Zhouyue Pi,1
Balaji Raghothaman,1
Ahmad Safuan A. Rashid,1
Rachel Richards,1
Marcello La Rosa,4
A. B. M. Russel,1
Stefan Schek,1
Suriadi Suriadi,1
Mary Vail,1
Ilya Verenich,1
Yuchen Bian,1
Dongsheng Luo,1
Xiong Yu,1
Ali B. Hashemi,1
Mohammad Reza Meybodi,1
Jason Nieh,1
Suleyman Fatih Akgul,1
Abdullah Al-Hamdani,1
Hussien Aly,1
Nevzat Hurkan Balkir,1
Tolga Bozkaya,1
Ali Cakmak,1
A. Ercument Cicek,2
Sarp A. Coskun,1
Ranjan K. Dash,1
Arun Dsouza,1
Brendan Elliott,1
Chirag Gupta,1
Richard W. Hanson,1
Naci Ishakbeyoglu,1
Mustafa Kirac,1
Mehmet Koyutürk,1
Larkshmi Krishnamurthy,1
Atakan Kurt,1
Nicola Lai,1
K. Lam,2
Taekyong Lee,1
Yanjun Lou,1
Elena A. Manilich,1
Victor Matos,1
Stephen Mayes,1
Joseph H. Nadeau,1
Selma Ayse Özel,1
Gultekin Özsoyoglu,2
Xinjian Qi,1
Shi Qiao,1
Süleyman Cenk Sahinalp,1
Greg Schaeffer,1
Lei Sheng,1
Sreekumar T. Shenoy,1
Eser Sükan,1
Murat Tasan,1
Wanhong Xu,1
Gökhan Yavas,1
Nasser Yazdani,1
Li-Yan Yuan,2
Xubo Zhang,1
Günes Aluç,1
Khaled Ammar,1
Cagri Balkesen,1
Ilaria Bartolini,1
Kumar Gaurav Bijay,1
Carsten Binnig,1
Alejandro P. Buchmann,2
Irene Cheng 0001,1
Paolo Ciaccia,1
Carlo Combi,1
Cédric Coulon,1
Khuzaima Daudjee,1
Asuman Dogac,1
Abdel Aziz Farrag,1
Iqbal A. Goralwalla,1
Olaf Hartig,1
Andreas Heuer 0001,2
Boman Irani,1
Patrick Kling,1
Yuri Leontiev,1
John Z. Li,1
Youhuan Li,2
Anna Lipka,1
Eric Lo,1
David J. Meechan,1
Holger Meyer 0001,2
Amine Mhedhbi,1
Adriana Muñoz,1
Sule Gündüz Ögüdücü,1
Anil Pacaci,1
Esther Pacitti,1
Randal J. Peters,1
Christian Plattner,1
Siddhartha Sahu,1
Semih Salihoglu,2
Dave D. Straube,1
Duane Szafron,1
Yingying Tao,1
Jens Teubner,1
Ronald C. Unrau,1
Patrick Valduriez,1
Kaladhar Voruganti,1
Bing Xu,2
Benjamin Bin Yao,1
Ning Zhang 0002,1
Qizhen Zhang,1
Yoshua Bengio,7
Olivier Delalleau,1
Douglas Eck,1
Yves Grandvalet,1
Marie Ouimet,1
Nicolas Le Roux,1
Pascal Vincent,1
Xiaoyan Cai,1
Tao Dai,1
Ximeng Wang,1
Man Wu,3
Libin Yang,1
Yang Zhang 0010,1
Jianda Chen,1
Shangyu Chen,1
Xiaohu Cheng,2
Dingxiong Deng,2
Xin Dong,2
Rick Siow Mong Goh,2
Jie Hao,2
Qirong Ho,3
Long-Kai Huang,1
Alex ChiChung Kot,2
Haizhou Li 0001,1
Haoliang Li,1
Nathan Nan Liu,2
Sulin Liu,1
Zhongqi Lu,2
Rong Pan,7
Jian Su,1
Jian-Tao Sun,4
Hoon Kiang Tan,1
Wei-Chian Tan,1
Jin Wang 0018,1
Shiqi Wang,3
Wenya Wang,1
Evan Wei Xiang,2
Yanbing Yang,1
Haiyan Yin,1
Lili Zhao,3
Joey Tianyi Zhou,1
Christoph Grimm 0001,1
Zhaojun Hu,1
Xiaoyan Li,2
Peiyu Liu,2
Zhen Liu 0016,1
Javier Moreno 0003,1
Chunhui Piao,1
Carna Radojicic,1
Min Ren,1
Lei Wu,3
Ming Xu 0003,1
Xiuzhen Yang,1
Huanhuan Yue,1
Guangjun Zhang,2
Lijuan Zheng,1
Yuanfeng Zhou,1
Shaohuan Zu,1
Eilwoo Baik,1
Yanan Bao,1
An (Jack) Chan,1
Shaxun Chen,1
Aveek K. Das,1
Kannan Govindan 0001,1
Dawu Gu,2
Jay J. Han,1
Erik K. Henricson,1
Shraboni Jana,1
Venkataramani Kini,1
Praveen Kumar,1
Xin Liu 0002,1
Chen Lyu,1
Patrick McDonagh,1
Ankush Mittal,1
Sheridan Miyamoto,1
Kai Ni,1
Vishwanath Ramamurthi,1
Edmund Y. W. Seto,1
Rajarajan Sivaraj,1
Shifeng Sun,1
Amit Verma,1
Xinlei (Oscar) Wang,1
Joseph Zambreno,1
Kai Zeng 0001,2
Yunze Zeng,1
Yuanyuan Zhang 0002,1
Jindan Zhu,1
Kyriakos Mouratidis,1
Marc Andries,1
Michal Bielecki,1
Joachim Biskup,1
Sofia Brenes,1
Luca Cabibbo,1
Alvaro Cortés-Calabuig,1
Stijn Dekeyser,1
Serge Demeyer,1
George Fletcher,1
Marc Gemis,1
Dirk Van Gucht,1
Marc Gyssens,1
Kees M. van Hee,1
Jelle Hellings,1
Jan Hidders,1
Geert-Jan Houben,2
Bart Kuijpers,2
Gabriel M. Kuper,1
Erik Lambrichts,1
Stefania Marrara,1
Philippe Michiels,1
Peter Nees,1
Peter Peelman,1
Thomas Schwentick,1
Letizia Tanca,1
Philippe Thiran,1
Inge Thyssens,1
Jerzy Tyszkiewicz,1
Luc Vandeurzen,1
Roel Vercammen,1
Jef Wijsen,2
Yuqing Wu,1
Myunghwan Kim 0001,1
Jaegyoon Ahn,1
Minwook Ahn,1
Khalil Amiri,1
Sangjay Bien,1
Mike Bradley,1
Junbum Cha,1
Doosan Cho,1
June-Suh Cho,1
Minsoo Cho,1
Won Gi Choi,1
Nikil D. Dutt,1
Eugene Earlie,1
Peter Fossick,1
Jihwan Ha,1
Dong-Han Ham,1
Jeongyun Heo,1
Dongwan Hong,1
Sang-Kyoon Hong,1
Sohee Hwang,1
Ki-Ho Hyun,1
Wonmook Jung,1
Woosung Jung,1
Doyoung Kim,1
Heechern Kim,1
Hyunjin Kim,1
Jaehyung Kim,1
Jeongwoo Kim,1
Jinsul Kim,1
Jungrim Kim,1
Sungho Kim,1
Yongjoo Kim,1
Byungjeong Lee,1
Chunwoo Lee,1
Dae Hyun Lee,1
Doogie Lee,1
Jongchan Lee,1
Jongeun Lee,1
Jongkeun Lee,1
Keeyoull Lee,1
Sang-Won Lee 0001,1
SangYoon Lee,1
Wookjin Lee,1
Lei M. Li,2
Myungjin Moon,1
Alexandru Nicolau,1
Vijay S. Pande,1
Chihyun Park,1
Jinuk Park,1
Hongchan Roh,1
Hoyong Ryu,1
Kiyeol Seo,1
Minkoo Seo,1
Eunji Shin,1
Mincheol Shin,1
Aviral Shrivastava,1
Chiwon Song,1
Hanseung Sung,1
Gemoh Maliva Tihfon,1
Yonggwan Won,1
B. L. William Wong,1
Chisu Wu,1
Sung-Bong Yang,1
Yunku Yeu,1
Jonghee W. Yoon,1
Youngmi Yoon,1
Jefferey Allanach,1
Reda A. Ammar,1
Woosun An,1
Javier Areta,1
Victor Asal,1
Gopi Vinod Avvari,1
Diego Fernando Martinez Ayala,1
Mohammad Azam,1
Balakumar Balasingam,1
Yaakov Bar-Shalom,1
Christian R. Berger,1
Adam Bienkowski,1
Henk A. P. Blom,1
Huy N. Bui,1
Shunsuke Chigusa,1
Kihoon Choi,1
G. Commeau,1
Joseph T. Coyne,1
David Frederic Crouse,1
Somnath Deb,1
James C. Deckert,1
William Donat,1
Mahesh Dontamsetty,1
F. Dorigo,1
Arye R. Ephrath,1
J. Fahrny,1
Adam Fouse,1
Swapna S. Gokhale,1
V. Gopalakrishna,1
Xu Han 0001,1
James A. Hansen,1
Fumihiro Hasegawa,1
Debra J. Hoitomt,1
Zheng Hu,2
Ruofan Jin,1
Petros Kapasouris,1
David L. Kleinman,1
Anuradha Kodali,1
Michael M. Kostreva,1
Georgiy M. Levchuk,1
Yuri N. Levchuk,1
C. Lintz,1
Peter B. Luh,1
Jianhui Luo,1
Jie Luo 0001,1
V. N. Malepati,1
Ranga Mallubhatla,1
Suvasri Mandal,1
Pujitha Mannaru,1
Amit Mathur,1
Eric Max,1
Robert McCormack,1
Donald Mcmenemy,1
Candra Meirina,1
Manisha Mishra,1
J. D. Monte,1
Bala Kishore Nadella,1
Setu Madhavi Namburu,1
Richard W. Osborne III,1
Francesco Palmieri,2
Chulwoo Park,1
Ann Patterson-Hine,1
Bharath R. Pattipati,1
Andras Pete,1
David Pham,1
Robert L. Popp,1
Danil V. Prokhorov,2
Feng Qian 0001,2
Liu Qiao,1
Yanyuan Qin,1
Vijay Raghavan 0005,1
Sui Ruan,1
Chaitanya Sankavaram,1
Muni Sravanth Sankavaram,1
Subhabrata Sen,2
Daniel Serfaty,1
Mojdeh Shakeri,1
Ciara Sibley,1
David Sidoti,1
Satnam Singh,1
Zhuang-Bo Tang,1
John L. Teele,1
Xin Tian 0002,1
Fang Tu,1
Haiying Tu,1
Nukala Viswanadham,1
Bing Wang 0001,1
Wei Wei 0001,1
Xisen Wen,1
Peter Willett 0001,1
Joseph G. Wohl,1
Ying Yan,1
Feili Yu,1
Chaoqun Yue,1
Wei Zeng,1
Lingyi Zhang,1
Shigang Zhang,1
Shengli Zhou,1
Abdullah Al-Barakati,1
Kelei Cao,1
Jeffrey Chan,1
Nansheng Chen,3
Xu Chen,6
Dong-Wan Choi,1
Davor Cubranic,1
Ergin Elmacioglu,1
Hongchang Gao,1
Jin Huang 0007,1
Ronghuai Huang,3
Hisao Ishibuchi,2
Ander de Keijzer,1
Daniel Kifer,1
Lars Kulik,1
Christopher Leckie,1
Jingsheng Lei,2
Hang Li,1
Jianxin Li 0001,2
Yuxuan Li 0001,1
Chang Liu 0001,1
Chong Liu,2
Jinfei Liu,1
Wo-Shun Luk,1
Jun Luo 0007,1
Xiangbo Mao,1
Hossein Maserrat,1
Rosa Meo,1
Xuan Vinh Nguyen,1
Qi Qian,1
Chedy Raïssi,1
Murali Ramanathan,1
Cheng Sheng 0001,2
Emad Soroush,1
Xiaohui Sun,1
Chun Tang,1
Guoming Tang,3
Hannu Toivonen,2
Kathleen Tsoukalas,1
Aparna S. Varde,1
Ismael A. Vergara,1
Chen Wang 0035,4
Junfeng Wang,1
Yang Wang 0041,3
M. Arif Wani,2
Kui Wu 0001,2
Ji Xu,2
Chi Yang,2
Juncheng Yang,1
Jialun Yin,1
Wenhui Yu,1
Xinghuo Zeng,2
Haoyu Zhang,2
Wenpeng Zhang 0003,2
Yongtai Zhu,3
Ceren Budak,1
Chih-Fan Chen,1
Guipeng Chen,1
Yunchuan Chen,1
David W. Coit,1
Michael E. Cotterell,1
Dipanjan Das 0001,1
Yan Deng,1
Bhuwan Dhingra,2
Jesse Dodge,1
Jun Dong,1
Manaal Faruqui,1
Qianmei Feng,1
Emilio Ferrara,1
Christopher Gates 0002,1
Hao Han,1
Jianmin Han,1
Xiangning He,1
Yi Hou,1
Geert-Jan van Houtum,1
Zhao-Long Hu,1
Taehwan Kim,1
C.-C. Jay Kuo,5
Lihong Li 0002,1
Lihong C. Li,1
Zhengrong Liang,3
Feilong Lin,2
Haodong Lin,1
Rongke Liu,1
Yuxuan Liu,1
Lin Lu,1
Songnian Lu,1
Yangyang Lu,1
John A. Miller,1
Ian Molloy,1
Cristina Nita-Rotaru,1
Iris Chuoying Ouyang,1
Ankur P. Parikh,2
Rahul Potharaju,1
Daniel M. Romero,1
